(0, 184, 8.0, 32.0, 7.0)
(0, 185, 0.0, 16.0, 8.0)
(0, 186, 13.0, 4.0, 3.0)
(0, 187, 0.0, 12.0, 12.0)
(0, 188, 3.0, 16.0, 8.0)
(0, 189, 9.0, 28.0, 4.0)
(0, 190, 14.0, 18.0, 3.0)
(0, 191, 7.0, 2.0, 3.0)
(0, 192, 10.0, 2.0, 6.0)
(0, 193, 11.0, 12.0, 1.0)
(0, 194, 14.0, 10.0, 3.0)
(0, 195, 17.0, 8.0, 4.0)
(0, 196, 18.0, 14.0, 3.0)
(0, 197, 0.0, 4.0, 3.0)
(0, 198, 0.0, 10.0, 4.0)
(0, 199, 3.0, 2.0, 3.0)
(0, 200, 17.0, 6.0, 1.0)
(0, 201, 8.0, 2.0, 5.0)
(0, 202, 0.0, 2.0, 6.0)
(0, 203, 15.0, 6.0, 4.0)
(0, 204, 9.0, 10.0, 4.0)
(0, 205, 3.0, 8.0, 8.0)
(0, 206, 11.0, 28.0, 0.0)
(0, 207, 1.0, 36.0, 4.0)
(0, 208, 11.0, 4.0, 5.0)
(0, 209, 1.0, 6.0, 5.0)
(0, 210, 8.0, 4.0, 4.0)
(0, 211, 13.0, 4.0, 3.0)
(0, 212, 13.0, 10.0, 2.0)
(0, 213, 12.0, 24.0, 5.0)
(0, 214, 1.0, 14.0, 3.0)
(0, 215, 2.0, 2.0, 5.0)
(0, 216, 0.0, 8.0, 5.0)
(0, 217, 0.0, 24.0, 8.0)
(0, 218, 0.0, 10.0, 9.0)
(0, 219, 0.0, 12.0, 6.0)
(0, 220, 0.0, 2.0, 6.0)
(0, 221, 0.0, 4.0, 6.0)
(0, 222, 8.0, 14.0, 6.0)
(0, 223, 0.0, 4.0, 6.0)
(0, 224, 6.0, 6.0, 2.0)
(0, 225, 4.0, 16.0, 5.0)
(0, 226, 0.0, 20.0, 6.0)
(0, 227, 0.0, 12.0, 9.0)
(0, 228, 0.0, 2.0, 4.0)
(0, 229, 9.0, 32.0, 5.0)
(0, 230, 0.0, 14.0, 7.0)
(0, 231, 0.0, 16.0, 7.0)
(0, 232, 8.0, 4.0, 5.0)
(0, 233, 0.0, 8.0, 7.0)
(0, 234, 7.0, 18.0, 2.0)
(0, 235, 0.0, 8.0, 7.0)
(0, 236, 0.0, 10.0, 3.0)
(0, 237, 0.0, 2.0, 7.0)
(0, 238, 0.0, 10.0, 6.0)
(0, 239, 0.0, 10.0, 6.0)
(0, 240, 0.0, 12.0, 8.0)
(0, 241, 0.0, 2.0, 6.0)
(0, 242, 0.0, 16.0, 6.0)
(0, 243, 7.0, 8.0, 6.0)
(0, 244, 2.0, 8.0, 8.0)
(0, 245, 0.0, 8.0, 6.0)
(0, 246, 10.0, 36.0, 4.0)
(0, 247, 9.0, 4.0, 7.0)
(0, 248, 0.0, 8.0, 6.0)
(0, 249, 14.0, 14.0, 3.0)
(0, 250, 13.0, 12.0, 2.0)
(0, 251, 8.0, 6.0, 3.0)
(0, 252, 19.0, 28.0, 2.0)
(0, 253, 17.0, 20.0, 3.0)
(0, 254, 0.0, 32.0, 9.0)
(0, 255, 0.0, 6.0, 7.0)
(0, 256, 0.0, 4.0, 10.0)
(0, 257, 0.0, 26.0, 7.0)
(0, 258, 0.0, 10.0, 7.0)
(0, 259, 13.0, 2.0, 4.0)
(0, 260, 11.0, 14.0, 4.0)
(0, 261, 0.0, 18.0, 6.0)
(0, 262, 12.0, 8.0, 3.0)
(0, 263, 5.0, 20.0, 11.0)
(0, 264, 0.0, 26.0, 6.0)
(0, 265, 1.0, 16.0, 2.0)
(0, 266, 18.0, 28.0, 4.0)
(0, 267, 6.0, 8.0, 4.0)
(0, 268, 16.0, 24.0, 3.0)
(0, 269, 0.0, 6.0, 7.0)
(0, 270, 15.0, 14.0, 7.0)
(0, 271, 13.0, 4.0, 6.0)
(0, 272, 7.0, 6.0, 9.0)
(0, 273, 10.0, 4.0, 5.0)
(0, 274, 0.0, 2.0, 8.0)
(0, 275, 15.0, 4.0, 5.0)
(0, 276, 18.0, 16.0, 1.0)
(0, 277, 15.0, 36.0, 4.0)
(0, 278, 8.0, 14.0, 3.0)
(0, 279, 15.0, 2.0, 3.0)
(0, 280, 14.0, 4.0, 6.0)
(0, 281, 5.0, 28.0, 6.0)
(0, 282, 8.0, 8.0, 5.0)
(0, 283, 2.0, 8.0, 9.0)
(0, 284, 5.0, 6.0, 6.0)
(0, 285, 6.0, 6.0, 11.0)
(0, 286, 3.0, 16.0, 10.0)
(0, 287, 0.0, 2.0, 8.0)
(0, 288, 0.0, 22.0, 7.0)
(0, 289, 3.0, 4.0, 9.0)
(0, 290, 20.0, 4.0, 2.0)
(0, 291, 17.0, 16.0, 6.0)
(0, 292, 20.0, 6.0, 2.0)
(0, 293, 20.0, 12.0, 5.0)
(0, 294, 16.0, 8.0, 6.0)
(0, 295, 17.0, 8.0, 6.0)
(0, 296, 0.0, 6.0, 7.0)
(0, 297, 16.0, 20.0, 4.0)
(0, 298, 0.0, 6.0, 8.0)
(0, 299, 16.0, 2.0, 2.0)
(0, 300, 15.0, 36.0, 5.0)
